,Predicted
569,0.0025466406
570,0.016992783
571,0.60542566
572,0.42639893
573,0.062300447
574,0.70677745
575,0.676882
576,0.8742131
577,0.31502774
578,0.13821004
579,0.73326224
580,0.962213
581,0.9213417
582,0.05549528
583,0.13005379
584,0.051478144
585,0.874424
586,0.4443204
587,0.0034067677
588,0.04014976
589,0.67045987
590,0.029999617
591,0.010392665
592,0.8044776
593,0.70166224
594,0.91316473
595,0.62955046
596,0.1237337
597,0.06399276
598,0.16956037
599,0.94504565
600,0.010056659
601,0.014857808
602,0.46195358
603,0.7431006
604,0.8024842
605,0.7446904
606,0.104358375
607,0.57694584
608,0.6343038
609,0.18066072
610,0.43567693
611,0.010676759
612,0.043643713
613,0.5474777
614,0.94303614
615,0.8916569
616,0.4807229
617,0.0056000813
618,0.008311734
619,0.9142196
620,0.17769961
621,0.09446176
622,0.0024592632
623,0.3169216
624,0.014518039
625,0.037105527
626,0.5063664
627,0.057085793
628,0.02076682
629,0.31216162
630,0.0037790772
631,0.48002216
632,0.14340441
633,0.1272483
634,0.002707743
635,0.65463406
636,0.96380746
637,0.012298398
638,0.69553834
639,0.0096395435
640,0.0033296293
641,0.11388856
642,0.717353
643,0.40504527
644,0.46841028
645,0.4924235
646,0.00409434
647,0.6051584
648,0.0034841578
649,0.027063396
650,0.05268967
651,0.6430812
652,0.012199146
653,0.9551471
654,0.14223368
655,0.47312626
656,0.8342383
657,0.2286782
658,0.15110728
659,0.45449066
660,0.6153875
661,0.023174979
662,0.97044325
663,0.976876
664,0.9682188
665,0.33277562
666,0.027079891
667,0.0054893806
668,0.08685779
669,0.27482402
670,0.09922016
671,0.912511
672,0.034652684
673,0.029634964
674,0.0550163
675,0.1399087
676,0.8682821
677,0.023926714
678,0.95600045
679,0.30009928
680,0.007088932
681,0.24425955
682,0.44823775
683,0.13830447
684,0.03354809
685,0.5548545
686,0.6345003
687,0.65843934
688,0.98228127
689,0.017637037
690,0.012599552
691,0.20633009
692,0.26813382
693,0.9278967
694,0.46325326
695,0.8863068
696,0.06295427
697,0.025084432
698,0.20004606
699,0.06110578
700,0.11671175
701,0.961815
702,0.95185786
703,0.95451057
704,0.94726795
705,0.44897366
706,0.039984386
707,0.0077689937
708,0.12859638
709,0.37742636
710,0.15360788
711,0.32998204
712,0.9585934
713,0.1289005
714,0.39341533
715,0.17631096
716,0.009988158
717,0.7281351
718,0.42144662
719,0.016843798
720,0.49968094
721,0.113202326
722,0.12642072
723,0.17319228
724,0.010765576
725,0.0062525948
726,0.91363895
727,0.084953055
728,0.030245055
729,0.96839416
730,0.10412928
731,0.15108582
732,0.0020823162
733,0.067128085
734,0.3321506
735,0.48705763
736,0.02521075
737,0.796016
738,0.0028660197
739,0.9423793
740,0.0044784844
741,0.87581545
742,0.65113497
743,0.19188783
744,0.100362785
745,0.881423
746,0.052600686
747,0.7011076
748,0.6155928
749,0.9117624
750,0.12314104
751,0.3070614
752,0.0149707645
753,0.0024236382
754,0.013226163
755,0.1949225
756,0.85776013
757,0.20585914
758,0.59764975
759,0.01674112
760,0.032792564
761,0.5349188
762,0.47084013
763,0.0068729036
764,0.9681741
765,0.87233794
766,0.30000463
767,0.33083132
768,0.13239548
769,0.164264
770,0.7313154
771,0.29844528
772,0.24670528
773,0.07506415
774,0.005419636
775,0.8900916
776,0.44262353
777,0.036369897
778,0.17312981
779,0.65686524
780,0.63961416
781,0.14901674
782,0.9723979
783,0.0072391084
784,0.12196808
785,0.1296362
786,0.9703972
787,0.022309322
788,0.51081926
789,0.011562865
790,0.34287164
791,0.4595554
792,0.9489898
793,0.4710834
794,0.29947454
795,0.0040949387
796,0.66736764
797,0.017952781
798,0.5932613
799,0.93540007
800,0.18648668
801,0.9206393
802,0.17238207
803,0.002996075
804,0.72986746
805,0.0049409005
806,0.4075228
807,0.057603445
808,0.69456726
809,0.26635936
810,0.015273813
811,0.15308765
812,0.13776897
813,0.0298763
814,0.008205977
815,0.019030306
816,0.3119668
817,0.094183214
818,0.97161865
819,0.650019
820,0.61265045
821,0.0055248262
822,0.0029248095
823,0.18884516
824,0.19852263
825,0.2793922
826,0.13880105
827,0.46648854
828,0.022258397
829,0.03079232
830,0.68138885
831,0.6391573
832,0.011106184
833,0.22737266
834,0.0068399995
835,0.04756911
836,0.6995244
837,0.1597828
838,0.6283214
839,0.92256445
840,0.0035621831
841,0.034962747
842,0.9366088
843,0.34116042
844,0.8775041
845,0.08631251
846,0.9747807
847,0.0035279952
848,0.3554664
849,0.007893995
850,0.21933033
851,0.1438472
852,0.6848927
853,0.044937905
854,0.09924398
855,0.21076326
856,0.45866162
857,0.011488906
858,0.0502071
859,0.15925995
860,0.40405384
861,0.045106575
862,0.14670248
863,0.37346098
864,0.118688814
865,0.0031967277
866,0.6318094
867,0.58896697
868,0.9140455
869,0.7789567
870,0.94742316
871,0.069869734
872,0.042207927
873,0.0059399344
874,0.0028314742
875,0.6515176
876,0.008277035
877,0.7007253
878,0.010143085
879,0.43616155
880,0.025424188
881,0.018881137
882,0.1472858
883,0.210273
884,0.68563575
885,0.90370303
886,0.036695436
887,0.1057471
888,0.03645092
889,0.93963367
890,0.07609077
891,0.19147989
892,0.24928343
893,0.093547106
894,0.16316888
895,0.07018653
896,0.032301083
897,0.23015125
898,0.09986759
899,0.05517368
900,0.0039001992
901,0.24731824
902,0.31416807
903,0.11461189
904,0.008491341
905,0.16710402
906,0.11413435
907,0.0060047875
908,0.60267943
909,0.502234
910,0.23162438
911,0.836649
912,0.1289017
913,0.10489795
914,0.24829316
915,0.13532807
916,0.020299776
917,0.7371534
918,0.8430273
919,0.014772443
920,0.42613837
921,0.3962549
922,0.0046305507
923,0.34815794
924,0.20209086
925,0.05604998
926,0.3544763
927,0.45997113
928,0.024311628
929,0.013468545
930,0.08068836
931,0.026888037
932,0.913083
933,0.7180828
934,0.6269673
935,0.0020030953
936,0.0028543337
937,0.0707441
938,0.038050354
939,0.024358202
940,0.022102045
941,0.38337287
942,0.0035711685
943,0.0038082448
944,0.006222573
945,0.005445851
946,0.057450686
947,0.0049460167
948,0.9569131
949,0.551251
950,0.087015614
951,0.9345851
952,0.49137655
953,0.6662351
954,0.41618788
955,0.12120864
956,0.11995223
957,0.007649254
958,0.12788217
959,0.3723883
960,0.8674354
961,0.87040937
962,0.033980984
963,0.7704477
964,0.37909555
965,0.002766369
966,0.5392448
967,0.36329702
968,0.220025
969,0.0062898756
970,0.22526802
971,0.048261635
972,0.005329492
973,0.045158595
974,0.023154898
975,0.021017218
976,0.004733378
977,0.6484793
978,0.009805375
979,0.07021972
980,0.0040179715
981,0.6089714
982,0.029655088
983,0.004468287
984,0.12373217
985,0.31115034
986,0.7070622
987,0.002909567
988,0.08090517
989,0.0033521908
990,0.86290944
991,0.05339337
992,0.3154303
993,0.12973596
994,0.20664822
995,0.44544694
996,0.039653387
997,0.13438813
998,0.69206166
999,0.96513104
1000,0.2077897
1001,0.26990348
1002,0.86615247
1003,0.36357397
1004,0.8627323
1005,0.34566912
1006,0.77846545
1007,0.9538665
1008,0.17191572
1009,0.87813383
1010,0.0074347123
1011,0.79899645
1012,0.087059766
1013,0.0183108
1014,0.30366975
1015,0.91456497
1016,0.12987061
1017,0.090634964
1018,0.8427511
1019,0.25836065
1020,0.48871338
1021,0.007891156
1022,0.0034639959
1023,0.20020398
1024,0.00452906
1025,0.26707983
1026,0.17226164
1027,0.20351915
1028,0.07257084
1029,0.20663849
1030,0.0076460326
1031,0.041440483
1032,0.32072628
1033,0.03800645
1034,0.42230687
1035,0.6338029
1036,0.36985242
1037,0.24179682
1038,0.026098184
1039,0.94301087
1040,0.12605678
1041,0.111471996
1042,0.0141538335
1043,0.68975055
1044,0.19436975
1045,0.6462073
1046,0.0049539073
1047,0.005379312
1048,0.11966681
1049,0.43086624
1050,0.8500961
1051,0.42598113
1052,0.4641639
1053,0.022946144
1054,0.61507195
1055,0.036311965
1056,0.8750557
1057,0.066739425
1058,0.11111045
1059,0.07500814
1060,0.7657045
1061,0.8443107
1062,0.6583523
1063,0.97907
1064,0.1145906
1065,0.27370372
1066,0.018250618
1067,0.5597992
1068,0.052281618
1069,0.050820217
1070,0.9685576
1071,0.095282175
1072,0.17379263
1073,0.0025857796
1074,0.02519866
1075,0.059329033
1076,0.27464005
1077,0.17657675
1078,0.032636262
1079,0.95671034
1080,0.002690344
1081,0.006526155
1082,0.8068268
1083,0.028785465
1084,0.22498587
1085,0.46183187
1086,0.051682502
1087,0.069137685
1088,0.19277866
1089,0.10664241
1090,0.68864053
1091,0.26900363
1092,0.017381083
1093,0.022388779
1094,0.49014834
1095,0.30053782
1096,0.021983229
1097,0.13487566
1098,0.0028064759
1099,0.1732662
1100,0.04765004
1101,0.53986317
1102,0.0063076005
1103,0.0029225722
1104,0.2613178
1105,0.10189937
1106,0.868692
1107,0.6492022
1108,0.3882936
1109,0.3538035
1110,0.93732965
1111,0.97044975
1112,0.09793675
1113,0.15142605
1114,0.70251715
1115,0.010060677
1116,0.78040785
1117,0.4839406
1118,0.76157975
1119,0.021270996
1120,0.025371054
1121,0.9634641
1122,0.15778485
1123,0.7210877
1124,0.61925316
1125,0.6167558
1126,0.5480557
1127,0.9174738
1128,0.19315822
1129,0.003037829
1130,0.029395921
1131,0.1627704
1132,0.57152843
1133,0.09833502
1134,0.4402718
1135,0.0022655562
1136,0.13528563
1137,0.22986718
1138,0.141104
1139,0.68839693
1140,0.4358144
1141,0.68549496
1142,0.05517497
1143,0.007847125
1144,0.6470896
1145,0.9780529
1146,0.75120467
1147,0.108482935
1148,0.6347035
1149,0.36480132
1150,0.0042350157
1151,0.027731882
1152,0.6761864
1153,0.0026123887
1154,0.03790689
1155,0.9329363
1156,0.009467611
1157,0.29083887
1158,0.7153171
1159,0.24091229
1160,0.75010115
1161,0.40326017
1162,0.006488713
1163,0.27380526
1164,0.2041454
1165,0.9560032
1166,0.68388563
1167,0.008236406
1168,0.09404621
1169,0.015914898
1170,0.9291673
1171,0.5522711
1172,0.1815339
1173,0.040296156
1174,0.017214298
1175,0.95256096
1176,0.010504344
1177,0.65770847
1178,0.005065325
1179,0.95636195
1180,0.46158412
1181,0.9237322
1182,0.018437065
1183,0.019124117
1184,0.020919072
1185,0.31058532
1186,0.73380417
1187,0.71626353
1188,0.0024559707
1189,0.9768883
1190,0.18900247
1191,0.039473977
1192,0.8156458
1193,0.53973395
1194,0.107877076
1195,0.0042354246
1196,0.035051752
1197,0.3575383
1198,0.9617445
1199,0.0023619381
1200,0.27003807
1201,0.6254175
1202,0.014160413
1203,0.0024113795
1204,0.8797211
1205,0.01848991
1206,0.90421665
1207,0.11713162
1208,0.779903
1209,0.97279006
1210,0.802508
1211,0.02866524
1212,0.23751378
1213,0.6385122
1214,0.923345
1215,0.60185075
1216,0.005080559
1217,0.8840848
1218,0.010857335
1219,0.0077908295
1220,0.49259698
1221,0.7036532
1222,0.4759884
1223,0.0021887738
1224,0.10034823
1225,0.058389023
1226,0.005432507
1227,0.9072567
1228,0.6990717
1229,0.016912386
1230,0.01067118
1231,0.14187852
1232,0.6575993
1233,0.005313069
1234,0.97507817
1235,0.71525097
1236,0.7041615
1237,0.96770024
1238,0.9479032
1239,0.8555984
1240,0.009772814
1241,0.49882305
1242,0.16933636
1243,0.3336086
1244,0.007031219
1245,0.82173693
1246,0.87522733
1247,0.01694528
1248,0.50136673
1249,0.012848844
1250,0.004758311
1251,0.95670915
1252,0.06725505
1253,0.6190337
1254,0.01804123
1255,0.011741818
1256,0.13145767
1257,0.011564779
1258,0.49373987
1259,0.7583264
1260,0.023741512
1261,0.96824366
1262,0.86873555
1263,0.45903826
1264,0.03032707
1265,0.80785674
1266,0.59732753
1267,0.004709007
1268,0.046764698
1269,0.80533946
1270,0.6190155
1271,0.6261718
1272,0.017111987
1273,0.09932717
1274,0.80068654
1275,0.029964337
1276,0.0072855325
1277,0.046272937
1278,0.0035152482
1279,0.003812556
1280,0.91166997
1281,0.011251665
1282,0.9274341
1283,0.0037601967
1284,0.96350074
1285,0.6761524
1286,0.0322874
1287,0.0085162325
1288,0.02980155
1289,0.06622246
1290,0.43377513
1291,0.14156511
1292,0.7042843
1293,0.060121607
1294,0.89136416
1295,0.03570804
1296,0.33134973
1297,0.04666642
1298,0.004921753
1299,0.017278004
1300,0.14362407
1301,0.7193092
1302,0.0025975408
1303,0.2505466
1304,0.9440089
1305,0.8270541
1306,0.79178345
1307,0.40036848
1308,0.02091682
1309,0.0073562353
1310,0.016982902
1311,0.0078070774
1312,0.011909976
1313,0.8967722
1314,0.08522839
1315,0.020554245
1316,0.32200736
1317,0.005287135
1318,0.011062349
1319,0.052379075
1320,0.0023961845
1321,0.9290747
1322,0.025539145
1323,0.0021685893
1324,0.68432987
1325,0.28085208
1326,0.7591712
1327,0.9439322
1328,0.09412126
1329,0.88634664
1330,0.77939206
1331,0.97554463
1332,0.18936963
1333,0.27833766
1334,0.22354646
1335,0.14867494
1336,0.27611768
1337,0.0036251124
1338,0.0160536
1339,0.19588436
1340,0.061268423
1341,0.9444968
1342,0.8716166
1343,0.34574595
1344,0.28045
1345,0.33837274
1346,0.005992459
1347,0.57513666
1348,0.005396079
1349,0.051067453
1350,0.69149697
1351,0.1567658
1352,0.4914676
1353,0.7153092
1354,0.19946943
1355,0.95291436
1356,0.012137603
1357,0.025473848
1358,0.003844539
1359,0.93871254
1360,0.66471106
1361,0.21816218
1362,0.7885898
1363,0.027379273
1364,0.073334426
1365,0.19235042
1366,0.3471972
1367,0.17605497
1368,0.75412804
1369,0.49174532
1370,0.69374204
1371,0.9737485
1372,0.87459207
1373,0.22464506
1374,0.012556237
1375,0.84028953
1376,0.8764495
1377,0.106052175
1378,0.7854858
1379,0.23801434
1380,0.7385113
1381,0.028193416
1382,0.0030805618
1383,0.032695115
1384,0.5671546
1385,0.012063646
1386,0.9813482
1387,0.33438602
1388,0.08731406
1389,0.5345809
1390,0.016809527
1391,0.8692989
1392,0.09510421
1393,0.10698903
1394,0.083401114
1395,0.826945
1396,0.11031324
1397,0.79714775
1398,0.30195397
1399,0.025479225
1400,0.4037995
1401,0.0053553795
1402,0.014055925
1403,0.8197126
1404,0.02749301
1405,0.010800817
1406,0.24995828
1407,0.30692098
1408,0.15035024
1409,0.06409145
1410,0.0039291168
1411,0.85589015
1412,0.0030679607
1413,0.7306586
1414,0.0059747784
1415,0.021639692
1416,0.34991288
1417,0.11933924
1418,0.23188934
1419,0.005234448
1420,0.08317824
1421,0.84371203
1422,0.73899645
1423,0.06815859
1424,0.035582557
1425,0.76504236
1426,0.10176404
1427,0.6425497
1428,0.95856476
1429,0.009316168
1430,0.40408632
1431,0.19764778
1432,0.09590057
1433,0.97081316
1434,0.0036976112
1435,0.5508126
1436,0.1644936
1437,0.011908902
1438,0.25253758
1439,0.6036212
1440,0.058162402
1441,0.4426022
1442,0.9268168
1443,0.35177016
1444,0.046369128
1445,0.6761523
1446,0.12267653
1447,0.9166105
1448,0.01047872
1449,0.23347655
1450,0.0045533744
1451,0.0055221054
1452,0.97925395
1453,0.4678116
1454,0.042794846
1455,0.3352669
1456,0.66144645
1457,0.7623554
1458,0.07479234
1459,0.34103554
1460,0.022685569
1461,0.029177329
1462,0.29885623
1463,0.61037844
1464,0.050760694
1465,0.032941844
1466,0.02625699
1467,0.4730841
1468,0.041163504
1469,0.18702728
1470,0.6422797
1471,0.3505914
1472,0.595402
1473,0.008031024
1474,0.8465697
1475,0.27363992
1476,0.90297943
1477,0.8822243
1478,0.010924457
1479,0.16070259
1480,0.8783679
1481,0.014635969
1482,0.42953542
1483,0.11257573
1484,0.13622291
1485,0.76035243
1486,0.39800987
1487,0.6343858
1488,0.9575024
1489,0.09861326
1490,0.03693046
1491,0.48375204
1492,0.94408834
1493,0.1737894
1494,0.009364449
1495,0.16569346
1496,0.095011994
1497,0.11972712
1498,0.100559145
1499,0.89230293
1500,0.4640241
1501,0.010463018
1502,0.20693961
1503,0.4536617
1504,0.20639808
1505,0.63430595
1506,0.108439215
1507,0.029713558
1508,0.69895935
1509,0.94331837
1510,0.051233456
1511,0.03251416
1512,0.022023194
1513,0.003731197
1514,0.96375966
1515,0.11965887
1516,0.0674978
1517,0.94486
1518,0.24565372
1519,0.011823266
1520,0.34650987
1521,0.2413964
1522,0.01861188
1523,0.4931602
1524,0.16661835
1525,0.20082355
1526,0.47838596
1527,0.011723506
1528,0.028474418
1529,0.6404553
1530,0.006936518
1531,0.39711893
1532,0.009839519
1533,0.81774426
1534,0.00586705
1535,0.1544486
1536,0.006837997
1537,0.011033189
1538,0.8803152
1539,0.0029796741
1540,0.39022884
1541,0.013270225
1542,0.02313239
1543,0.82413054
1544,0.29790393
1545,0.0098548
1546,0.449558
1547,0.97692
1548,0.0025665232
1549,0.051017676
1550,0.3362401
1551,0.16408281
1552,0.15573302
1553,0.27482525
1554,0.12757456
1555,0.7079364
1556,0.96594685
1557,0.3632792
1558,0.93616724
1559,0.0027109445
1560,0.016567435
1561,0.42381242
1562,0.6445223
1563,0.012290928
1564,0.028423782
1565,0.62106484
1566,0.58395076
1567,0.020630267
1568,0.9226594
1569,0.6128734
1570,0.021732958
1571,0.20963152
1572,0.8639868
1573,0.023029117
1574,0.006677901
1575,0.12369353
1576,0.14271104
1577,0.03755846
1578,0.21728365
1579,0.93442786
1580,0.38895604
1581,0.69136924
1582,0.5099346
1583,0.003987531
1584,0.16026008
1585,0.34455273
1586,0.0056479457
1587,0.5362583
1588,0.018530924
1589,0.48420885
1590,0.024289489
1591,0.14479005
1592,0.46226713
1593,0.059255563
1594,0.14101064
1595,0.028969716
1596,0.18862647
1597,0.94224197
1598,0.0046240026
1599,0.08976823
1600,0.8404718
1601,0.035633493
1602,0.003020773
1603,0.9764918
1604,0.7907178
1605,0.4546939
1606,0.90786856
1607,0.5469901
1608,0.010304395
1609,0.2930388
1610,0.65570533
1611,0.9492896
1612,0.016611246
1613,0.68902355
1614,0.50124294
1615,0.7171435
1616,0.52656394
1617,0.8312927
1618,0.15483652
1619,0.97070396
1620,0.020273158
1621,0.050149333
1622,0.4792901
1623,0.15421283
1624,0.09225968
1625,0.0035024523
1626,0.24908264
1627,0.47280884
1628,0.17808343
1629,0.1914844
1630,0.0021645948
1631,0.052665673
1632,0.27139035
1633,0.0139522
1634,0.66718215
1635,0.5188516
1636,0.62229604
1637,0.9302482
1638,0.19659215
1639,0.0049414528
1640,0.8887188
1641,0.9183454
1642,0.7327742
1643,0.018726744
1644,0.13049775
1645,0.8907954
1646,0.25675797
1647,0.746016
1648,0.7052387
1649,0.006179913
1650,0.1466307
1651,0.029229775
1652,0.54205877
1653,0.032839965
1654,0.38218877
1655,0.65243566
